614,7.53276908360436e+23,6.04632552182242e+24,8.71087687003917e-21,1.47251895616545e-23
616,7.52609792086438e+23,6.05342495328096e+24,8.75949412396807e-21,1.4667365730027e-23
618,7.51223134238088e+23,6.06078518859014e+24,8.84918782455889e-21,1.44486282150333e-23
620,7.5056175088192e+23,6.0678757013032e+24,8.89803288180095e-21,1.43921273869294e-23
622,7.49902584421892e+23,6.0749560286903e+24,8.94688246625923e-21,1.43359846112651e-23
624,7.49245620131039e+23,6.08202624197742e+24,8.995735952992e-21,1.42801968795683e-23
626,7.48590843442402e+23,6.08908641178529e+24,9.04459272400819e-21,1.42247612133048e-23
628,7.4793823994688e+23,6.09613660814016e+24,9.09345216820023e-21,1.4169674663557e-23
630,7.47287795391242e+23,6.10317690048313e+24,9.14231368126946e-21,1.41149343107037e-23
632,7.46639495676011e+23,6.11020735768076e+24,9.19117666566306e-21,1.40605372641038e-23
634,7.45993326853496e+23,6.11722804803416e+24,9.24004053050183e-21,1.4006480661784e-23
636,7.45883488527612e+23,6.11362089174985e+24,9.21010120262214e-21,1.40008993800526e-23
638,7.45242032731934e+23,6.12060133125241e+24,9.25866190830095e-21,1.39473756843444e-23
640,7.44602645021682e+23,6.1275723795834e+24,9.30722348013828e-21,1.38941846758917e-23
642,7.43965312375617e+23,6.13453410124224e+24,9.35578535294848e-21,1.38413235947613e-23
644,7.43330021909063e+23,6.14148656022531e+24,9.40434696774994e-21,1.3788789708444e-23
646,7.42696760872088e+23,6.14842982003442e+24,9.45290777170418e-21,1.3736580311553e-23
648,7.42065516647811e+23,6.15536394368468e+24,9.50146721805429e-21,1.36846927255248e-23
650,7.41436276750714e+23,6.16228899371192e+24,9.55002476606058e-21,1.36331242983232e-23
652,7.40809028824951e+23,6.16920503218037e+24,9.59857988094102e-21,1.35818724041475e-23
654,7.37839124394005e+23,6.20510854252089e+24,9.84871814994086e-21,1.3632314053567e-23
656,7.37222200965692e+23,6.21200833360492e+24,9.89780366271076e-21,1.35809735693803e-23
658,7.36607219702998e+23,6.21889913688705e+24,9.9468810120955e-21,1.35299489211096e-23
660,7.35994168644683e+23,6.22578101522966e+24,9.99594970014912e-21,1.34792375079517e-23
662,7.35383035954908e+23,6.23265403101764e+24,1.00450092347146e-20,1.34288367547477e-23
664,7.34773809921522e+23,6.23951824616643e+24,1.00940591293659e-20,1.33787441117059e-23
666,7.34166478954446e+23,6.2463737221292e+24,1.01430989033443e-20,1.3328957054126e-23
668,7.33561031584126e+23,6.2532205199035e+24,1.01921280814965e-20,1.32794730821243e-23
670,7.33397659432777e+23,6.24638171891594e+24,1.01545666754185e-20,1.30682398900048e-23
672,7.3279516213698e+23,6.2531901921598e+24,1.02033412807669e-20,1.30200603401871e-23
674,7.32194505137745e+23,6.25999038733225e+24,1.02521060002782e-20,1.29721717399581e-23
676,7.31595677626719e+23,6.26678236129844e+24,1.03008603736381e-20,1.2924571724377e-23
678,7.30998668905107e+23,6.27356617053329e+24,1.03496039457731e-20,1.2877257951742e-23
680,7.30403468382343e+23,6.28034187112651e+24,1.03983362667924e-20,1.28302281033312e-23
682,7.29810065574655e+23,6.28710951878829e+24,1.04470568919339e-20,1.27834798831496e-23
684,7.29218450103668e+23,6.2938691688549e+24,1.04957653815097e-20,1.27370110176785e-23
686,7.28628611695067e+23,6.30062087629379e+24,1.0544461300852e-20,1.26908192556279e-23
688,7.28391694646266e+23,6.30641473106455e+24,1.05773106026667e-20,1.27511684966511e-23
690,7.27804309058378e+23,6.31317272271881e+24,1.06259664811256e-20,1.27051706116802e-23
692,7.27218680002771e+23,6.31992274526068e+24,1.06746083076892e-20,1.26594446806757e-23
694,7.26634797519047e+23,6.3266648539783e+24,1.07232356674259e-20,1.26139885368326e-23
696,7.26052651744824e+23,6.33339910379555e+24,1.07718481501956e-20,1.25688000342267e-23
698,7.2547223291458e+23,6.34012554927598e+24,1.08204453505927e-20,1.25238770475867e-23
700,7.24893531358357e+23,6.34684424462825e+24,1.08690268678984e-20,1.24792174720718e-23
702,7.24316537500544e+23,6.35355524371072e+24,1.09175923060298e-20,1.24348192230507e-23
704,7.23741241858672e+23,6.36025860003615e+24,1.096614127349e-20,1.23906802358834e-23
706,7.22986103410648e+23,6.36346540290467e+24,1.09666932678461e-20,1.22639297189484e-23
708,7.22415400012061e+23,6.37009434377267e+24,1.10150294726184e-20,1.22205821122233e-23
710,7.21846349214948e+23,6.37671621275358e+24,1.10633495704982e-20,1.21774866987623e-23
712,7.21278942086387e+23,6.38333105845148e+24,1.11116531850935e-20,1.21346414866082e-23
714,7.20713169778987e+23,6.38993892918653e+24,1.11599399442679e-20,1.20920445030503e-23
716,7.20149023529751e+23,6.39653987299878e+24,1.12082094800993e-20,1.20496937944127e-23
718,7.19586494659065e+23,6.40313393765094e+24,1.12564614288298e-20,1.20075874258423e-23
720,7.1902557456956e+23,6.40972117063241e+24,1.13046954308262e-20,1.19657234811015e-23
722,7.18466254745121e+23,6.4163016191617e+24,1.13529111305311e-20,1.19241000623624e-23
724,7.1919198074777e+23,6.42153936350096e+24,1.13549814124964e-20,1.20620941848647e-23
726,7.18631275500624e+23,6.42811038926694e+24,1.14030987015149e-20,1.20203519742302e-23
728,7.18072169544683e+23,6.43467481258364e+24,1.14511974174127e-20,1.197884769605e-23
730,7.17514654510939e+23,6.44123267850342e+24,1.14992772147905e-20,1.19375795037553e-23
732,7.16958722108053e+23,6.44778403184344e+24,1.15473377521437e-20,1.18965455683888e-23
734,7.1640436412134e+23,6.45432891718849e+24,1.15953786918233e-20,1.18557440784109e-23
736,7.15851572411816e+23,6.46086737889302e+24,1.16433996999926e-20,1.18151732395079e-23
738,7.15300338915264e+23,6.46739946108334e+24,1.16914004465863e-20,1.17748312744023e-23
740,7.14750655641186e+23,6.47392520766078e+24,1.17393806052754e-20,1.17347164226672e-23
742,7.13525449135592e+23,6.48274405064399e+24,1.18280977515069e-20,1.14814836093027e-23
744,7.12981721286446e+23,6.48927255706116e+24,1.18760429681562e-20,1.14425605319023e-23
746,7.12439508306122e+23,6.49579472289853e+24,1.19239657468581e-20,1.14038552994468e-23
748,7.11898802546085e+23,6.50231059238987e+24,1.19718657820263e-20,1.13653662479393e-23
750,7.11359596426619e+23,6.50882020954021e+24,1.20197427715969e-20,1.13270917290298e-23
752,7.10821882436e+23,6.51532361812766e+24,1.2067596416989e-20,1.12890301098443e-23
754,7.10285653129591e+23,6.52182086170605e+24,1.21154264230692e-20,1.12511797728174e-23
756,7.09750901129024e+23,6.5283119836068e+24,1.21632324981129e-20,1.12135391155264e-23
758,7.0921761912138e+23,6.53479702694078e+24,1.22110143537671e-20,1.11761065505266e-23
760,7.07968516250263e+23,6.54572517764083e+24,1.23305678079574e-20,1.12860727396356e-23
762,7.07441650164758e+23,6.55221569950276e+24,1.2378332495424e-20,1.12484657215333e-23
764,7.06916213889374e+23,6.5587001772924e+24,1.24260708876089e-20,1.12110660372372e-23
766,7.06392200520715e+23,6.56517865374422e+24,1.24737827163954e-20,1.11738721213541e-23
768,7.05869603214804e+23,6.57165117137923e+24,1.25214677168531e-20,1.11368824230979e-23
770,7.05348415186441e+23,6.57811777250584e+24,1.2569125627195e-20,1.11000954061311e-23
772,7.04828629708412e+23,6.58457849922247e+24,1.26167561887495e-20,1.10635095484082e-23
774,7.04310240110802e+23,6.59103339341875e+24,1.26643591459217e-20,1.10271233420218e-23
776,7.03793239780282e+23,6.59748249677761e+24,1.2711934246162e-20,1.09909352930496e-23
778,7.01811678414155e+23,6.6113010184039e+24,1.28557560265578e-20,1.09241772502115e-23
780,7.01302702467866e+23,6.61771382057835e+24,1.2903282904786e-20,1.08883932164538e-23
782,7.00795067693553e+23,6.62412109190691e+24,1.29507803815447e-20,1.08528038566685e-23
784,7.00288767895025e+23,6.63052287240414e+24,1.29982482239917e-20,1.08174077133443e-23
786,6.99783796927771e+23,6.63691920189308e+24,1.30456862020947e-20,1.07822033425307e-23
788,6.99280148698328e+23,6.64331012000667e+24,1.30930940886007e-20,1.07471893136912e-23
790,6.98777817163607e+23,6.64969566618951e+24,1.31404716590065e-20,1.07123642095575e-23
792,6.98276796330335e+23,6.65607587969872e+24,1.31878186915255e-20,1.06777266259852e-23
794,6.98807444214849e+23,6.66492415108523e+24,1.31871643341401e-20,1.04432352663894e-23
796,6.98304092976167e+23,6.67130797758363e+24,1.32345686860532e-20,1.04097558303642e-23
798,6.97802067696228e+23,6.67768645591108e+24,1.32819418572949e-20,1.03764543886925e-23
800,6.97301362293488e+23,6.68405962591026e+24,1.33292836320255e-20,1.03433296418806e-23
